concentration,end_distance,mean_speed,chemotactic_index
0.0,102.11606751133345,3.832759585200604,0.4452988954432284
0.1,104.60622915453986,3.554858400717871,0.9568371058036242
1.0,89.74923637622973,3.0426193996435673,0.968430581051506
5.0,161.66328211535088,5.4371396435609025,0.9999868460473416
10.0,278.14561779972644,9.310634357210509,0.9997144570826595
50.0,998.0709454913518,33.28179356619115,0.9999562463244319
