concentration,end_distance,mean_speed,chemotactic_index
0.0,42.99861218051432,1.601224772215637,0.9863224289224757
0.1,44.904033791105576,1.5415998606317496,0.9840109516315411
0.5,45.02915299414861,1.5279549554484342,0.9603688445020162
1.0,49.28796883977727,1.6803789349855225,0.9962765373773393
2.0,66.29914403220486,2.2288775981594373,0.999987841062408
5.0,132.7602087069286,4.445232041349112,0.9998474311166102
10.0,225.28184680767166,7.522177734516079,0.99991101941308
20.0,407.3175909687339,13.587589114911017,0.9999947644734232
50.0,962.7055607051974,32.09740367793243,0.9999852466662463
