cluster,speed,cos_turn,area,eccentricity,mean_intensity
0,1.2803407195338685,-0.07560204170341507,5320.7828947368425,0.7908330660580642,42.46269986215651
1,6.563927380163333,0.6907585240420128,6194.962025316456,0.7335410643926465,45.19422503282235
2,0.8631577837291247,0.028392759395198416,8402.752066115703,0.5625484374689725,40.70298428302534
