group,names,scores,logfoldchanges,pvals,pvals_adj
0,ENSG00000104419,17.124619,3.8079183,9.72442872787779e-66,3.523160528110123e-62
0,ENSG00000146674,16.355116,3.9574552,3.9994973492434514e-60,7.245089448154512e-57
0,ENSG00000135245,15.457513,4.782624,6.714179711174462e-54,8.108491031195025e-51
0,ENSG00000197930,15.167591,3.2144551,5.796583388921166e-52,5.250255404515347e-49
0,ENSG00000176171,14.331096,1.6866647,1.398968196759558e-46,1.0136923553719756e-43
0,ENSG00000147872,13.888178,1.6845483,7.471157043609923e-44,4.5113336614997917e-41
0,ENSG00000185633,13.805796,3.76521,2.351604855945418e-43,1.2171234847271785e-40
0,ENSG00000152952,13.244512,3.2147386,4.854321192438008e-40,2.198400710025363e-37
0,ENSG00000183696,13.125238,3.0794473,2.360395332389245e-39,9.501902543606927e-37
0,ENSG00000168209,13.113695,2.8168628,2.7487083110719892e-39,9.958570211013818e-37
0,ENSG00000125629,12.282632,3.0721095,1.1228494741515045e-34,3.6982578589553646e-32
0,ENSG00000034510,12.188028,0.8416572,3.600269006018109e-34,1.0869812174003008e-31
0,ENSG00000160213,12.121942,1.4506743,8.082150164360453e-34,2.2524330804213783e-31
0,ENSG00000113083,12.009911,5.742758,3.151844526003162e-33,8.15652336979247e-31
0,ENSG00000107159,11.98841,5.259256,4.086739839529121e-33,9.870838959076005e-31
0,ENSG00000148926,11.754164,3.1394928,6.722262183349113e-32,1.522172243142115e-29
0,ENSG00000112715,11.51177,2.5535321,1.1509081373455532e-30,2.194600095580494e-28
0,ENSG00000104765,11.356512,2.81034,6.883855378081611e-30,1.084356871077812e-27
0,ENSG00000114023,11.226149,1.8033653,3.0341635618789946e-29,4.397109833875039e-27
0,ENSG00000079950,11.116156,2.5590978,1.0468668481747996e-28,1.4047402188656664e-26
0,ENSG00000133636,11.100312,2.5911438,1.2500584816837678e-28,1.5617109928069968e-26
0,ENSG00000124766,10.608736,2.0020304,2.71396290425233e-26,2.8093393148874834e-24
0,ENSG00000106366,10.552608,3.141306,4.940670020008209e-26,4.8378506709431734e-24
0,ENSG00000111674,10.455288,4.658591,1.3857750106910617e-25,1.3212270694036096e-23
0,ENSG00000164442,10.351178,2.6361182,4.1336600464794156e-25,3.652743987413396e-23
0,ENSG00000166920,10.179399,2.9671805,2.450724067848603e-24,2.0648775111198812e-22
0,ENSG00000181467,9.472134,3.668503,2.741839836449928e-21,1.8742803259354885e-19
0,ENSG00000114480,9.361688,2.2073154,7.84730898687848e-21,5.169236447174678e-19
0,ENSG00000161638,9.079687,2.6689296,1.088872476411796e-19,6.467188495147437e-18
0,ENSG00000138640,9.041212,2.9761698,1.5494405134040694e-19,8.910512666766577e-18
0,ENSG00000277443,8.914471,2.0294538,4.901533402551873e-19,2.6115081643302114e-17
0,ENSG00000163191,8.800856,1.601044,1.3577712794463795e-18,6.779533822393817e-17
0,ENSG00000076641,8.794518,2.5586293,1.4366285658832522e-18,7.033655802966248e-17
0,ENSG00000166833,8.786144,2.8743193,1.5478066049690166e-18,7.47693777307033e-17
0,ENSG00000181458,8.756043,2.7569184,2.022242196104304e-18,9.640241416428806e-17
0,ENSG00000122884,8.639259,2.4980001,5.6578406233125345e-18,2.594728680792571e-16
0,ENSG00000205542,8.607574,0.5856457,7.462277015171883e-18,3.3794787032459663e-16
0,ENSG00000106070,8.532434,3.0011246,1.4329958908293327e-17,6.331395259115454e-16
0,ENSG00000116285,8.377176,1.5532453,5.421276918304278e-17,2.2068860983164495e-15
0,ENSG00000175197,8.301131,1.2936512,1.0312497974648509e-16,4.01743872711307e-15
0,ENSG00000164266,8.270124,1.9758943,1.3381924866481203e-16,5.103443556974884e-15
0,ENSG00000101255,8.21558,2.4189634,2.1114080323364655e-16,7.726900304196985e-15
0,ENSG00000067225,8.1972475,1.637423,2.459527798361267e-16,8.91086921346287e-15
0,ENSG00000141526,7.9955926,3.2457674,1.2895190041301942e-15,4.4922378384266283e-14
0,ENSG00000130513,7.910495,1.4859937,2.5636791556683857e-15,8.600194056469038e-14
0,ENSG00000143153,7.775605,1.2098191,7.508744787382269e-15,2.428944853989818e-13
0,ENSG00000064042,7.7448254,2.7719717,9.571340234349847e-15,3.02076393226215e-13
0,ENSG00000119938,7.5723658,2.506115,3.664873290277966e-14,1.0794988561526073e-12
0,ENSG00000182240,7.5667076,2.583818,3.828015317534296e-14,1.1184596367279639e-12
0,ENSG00000188536,7.556297,1.6173686,4.1470662137696636e-14,1.2019856713989994e-12
0,ENSG00000130821,7.4320445,2.8590765,1.0693161660853849e-13,2.9801018997902686e-12
0,ENSG00000100097,7.2392163,1.1734138,4.5128499560518363e-13,1.1762629777536548e-11
0,ENSG00000115009,7.15955,1.7643002,8.094231180311376e-13,2.0651689835400084e-11
0,ENSG00000061656,7.140086,2.7407753,9.327247417702274e-13,2.363120097505968e-11
0,ENSG00000110492,6.9757743,1.6423385,3.041903139508634e-12,7.34721004962652e-11
0,ENSG00000160310,6.957216,2.1040208,3.4706291469475396e-12,8.327211522775454e-11
0,ENSG00000134107,6.8383956,2.0890725,8.00850425779003e-12,1.8480771290428838e-10
0,ENSG00000138166,6.83319,2.8899913,8.304681711914328e-12,1.9042950533079498e-10
0,ENSG00000157557,6.7268176,1.7849663,1.7341398935970855e-11,3.902353313355429e-10
0,ENSG00000117394,6.7148223,4.057361,1.8829551734229588e-11,4.159723532506939e-10
0,ENSG00000046604,6.626782,2.6377888,3.430835331469695e-11,7.195942316468467e-10
0,ENSG00000072274,6.5407786,1.6313711,6.119930866878004e-11,1.2526841542767801e-09
0,ENSG00000160181,6.5050197,1.6175429,7.76833090815786e-11,1.5549537502903826e-09
0,ENSG00000229807,6.415848,1.7862656,1.4004146562606928e-10,2.6844985712341217e-09
0,ENSG00000197956,6.388236,1.4420989,1.678101864487832e-10,3.166543257833029e-09
0,ENSG00000176046,6.3769197,0.50134695,1.806850094310201e-10,3.391822741806144e-09
0,ENSG00000162433,6.340708,1.8787156,2.2871183518408551e-10,4.271252468412071e-09
0,ENSG00000129521,6.328034,3.5531802,2.4830490599959555e-10,4.613377817623254e-09
0,ENSG00000120063,6.3074384,2.4048672,2.836918366200886e-10,5.2439567554825555e-09
0,ENSG00000115414,6.305854,0.9222668,2.8660929022526315e-10,5.27099217505649e-09
0,ENSG00000070404,6.2986116,2.6704009,3.003236173089143e-10,5.49531548237473e-09
0,ENSG00000166165,6.207176,1.4680382,5.394503176468893e-10,9.68932721980608e-09
0,ENSG00000159167,6.1112146,3.5343034,9.887556684303974e-10,1.730561249624797e-08
0,ENSG00000159216,6.0430913,3.0454361,1.5118919802896385e-09,2.596011679900171e-08
0,ENSG00000144891,6.036075,1.4483428,1.5790781263795792e-09,2.698584930128875e-08
0,ENSG00000110244,5.950072,3.8677132,2.6802496362009164e-09,4.434038553404529e-08
0,ENSG00000145730,5.8482256,3.3430846,4.968440629476074e-09,8.1450952038877e-08
0,ENSG00000113739,5.840078,3.781133,5.2176377409154355e-09,8.515090781683163e-08
0,ENSG00000196470,5.780781,2.4506438,7.4354627128854295e-09,1.197274729279285e-07
0,ENSG00000142156,5.7785177,2.9490805,7.53615886848912e-09,1.2027975145610608e-07
0,ENSG00000171791,5.755885,3.940337,8.618888910098115e-09,1.3576623704906728e-07
0,ENSG00000109472,5.7303104,1.8883061,1.002468806481398e-08,1.5324660277983566e-07
0,ENSG00000137731,5.7232947,1.5813012,1.0447787609176625e-08,1.5904342230271809e-07
0,ENSG00000166173,5.7155995,1.9711715,1.0931790335657289e-08,1.6571496395852032e-07
0,ENSG00000054277,5.699304,2.0647266,1.2029741542954824e-08,1.8009815541374103e-07
0,ENSG00000170525,5.6431756,3.8398824,1.6694182754149623e-08,2.438831617672745e-07
0,ENSG00000092964,5.6323123,2.3205345,1.7780950628029494e-08,2.5665491683406715e-07
0,ENSG00000118785,5.592026,1.4171715,2.2443474244135803e-08,3.2012876845080324e-07
0,ENSG00000196365,5.5259395,1.8286163,3.277268858359898e-08,4.5667481053222733e-07
0,ENSG00000197747,5.523903,0.66997004,3.315511721123799e-08,4.6023367684411966e-07
0,ENSG00000188290,5.514623,1.7331562,3.495276579625933e-08,4.833353835108686e-07
0,ENSG00000184368,5.4440103,4.9606943,5.2094259679328096e-08,7.095394842789687e-07
0,ENSG00000105427,5.411872,2.995034,6.236925484431301e-08,8.400141646875317e-07
0,ENSG00000177150,5.3765655,2.3178716,7.592012712006374e-08,1.0112449285146725e-06
0,ENSG00000196083,5.344427,1.5413868,9.070335816874104e-08,1.190645893642568e-06
0,ENSG00000060138,5.3353744,1.8524952,9.534764021276482e-08,1.2470920595337434e-06
0,ENSG00000135549,5.293278,2.2311664,1.2014307946975554e-07,1.5435403436841286e-06
0,ENSG00000113369,5.2923727,1.5485103,1.2073952290175625e-07,1.5457218779966886e-06
0,ENSG00000142173,5.2699666,4.4840007,1.3644861788165245e-07,1.7406807837507988e-06
0,ENSG00000139269,5.07148,1.5430732,3.947338629922355e-07,4.799063038996205e-06
0,ENSG00000188060,5.066727,2.3696434,4.0471377401044625e-07,4.887593344132822e-06
0,ENSG00000169908,5.0126357,1.2029197,5.368952220412409e-07,6.398590096892815e-06
0,ENSG00000168234,4.942928,1.2570983,7.695806207151349e-07,8.965243050967634e-06
0,ENSG00000123999,4.870504,4.656228,1.1131407712903298e-06,1.2682103818820331e-05
0,ENSG00000272398,4.8659773,0.94474524,1.1389260205216092e-06,1.2935200540281473e-05
0,ENSG00000134013,4.7614155,6.1905932,1.92239933221464e-06,2.143031624804197e-05
0,ENSG00000107317,4.7496467,2.3112783,2.0377255946840006e-06,2.257700253681998e-05
0,ENSG00000250479,4.6819754,0.9597411,2.841235267797222e-06,3.091229842411212e-05
0,ENSG00000164683,4.670433,2.9225497,3.0056566624468145e-06,3.260327571270901e-05
0,ENSG00000131873,4.653232,3.5414906,3.267718723866699e-06,3.523495516836027e-05
0,ENSG00000131711,4.6507425,2.4263513,3.3074183142436296e-06,3.54520016346292e-05
0,ENSG00000108176,4.6247153,2.1345081,3.7511320587457e-06,3.9506835607080434e-05
0,ENSG00000050820,4.6165676,2.3112843,3.901388757982639e-06,4.085182505829798e-05
0,ENSG00000196843,4.6020827,2.1179156,4.18286673034025e-06,4.3298646182922076e-05
0,ENSG00000169855,4.5486703,1.4598687,5.398594659543345e-06,5.509608014514236e-05
0,ENSG00000139514,4.535996,4.3310843,5.733223320680859e-06,5.834682047985043e-05
0,ENSG00000169429,4.533733,2.4327629,5.795030844171897e-06,5.8810635149677266e-05
0,ENSG00000134294,4.4993315,1.1130857,6.8167470870983495e-06,6.860298526821477e-05
0,ENSG00000081181,4.488468,3.2305684,7.173720645062228e-06,7.140217004686937e-05
0,ENSG00000003989,4.4671936,1.323733,7.925245203642097e-06,7.845126604588885e-05
0,ENSG00000131016,4.437545,2.557851,9.099072271510227e-06,8.88569780045325e-05
0,ENSG00000167772,4.411065,1.5654291,1.0286343827847223e-05,9.911548853268748e-05
0,ENSG00000177410,4.349505,0.6989798,1.3644535060312351e-05,0.0001287347669883116
0,ENSG00000150593,4.2035255,1.3469892,2.6278965215843908e-05,0.00023982038029471655
0,ENSG00000117984,4.1992254,0.376225,2.6782981407107256e-05,0.00024380588351243616
0,ENSG00000106853,4.1790824,0.7211193,2.92687700069633e-05,0.00026510188433807007
0,ENSG00000114120,4.152376,3.2187061,3.2904097579049186e-05,0.00029581028667219654
0,ENSG00000151715,4.146718,1.4120679,3.3727513269196246e-05,0.00030171550759085924
0,ENSG00000174307,4.111411,1.7658355,3.932479248092614e-05,0.0003458100076660083
0,ENSG00000054938,4.0967,1.4444491,4.1908103258028734e-05,0.0003676345232538453
0,ENSG00000151151,4.0362716,2.6942718,5.4307350362389797e-05,0.00046846554848318627
0,ENSG00000145623,4.012281,2.2899733,6.0134813958305966e-05,0.0005138406390824116
0,ENSG00000188994,4.0068493,1.7804145,6.153407471974117e-05,0.000524559888728523
0,ENSG00000187193,4.004586,1.3122727,6.21261505727147e-05,0.0005283639519364914
0,ENSG00000090339,3.9819536,1.3243902,6.835110063257714e-05,0.0005799438819480725
0,ENSG00000120254,3.9781063,3.07833,6.946635437431244e-05,0.0005880294436872289
0,ENSG00000146278,3.8126628,0.94444364,0.00013747753720905835,0.0011294356401551438
0,ENSG00000101443,3.7927463,1.0491338,0.00014899030271829113,0.001215747447631461
0,ENSG00000178607,3.7891252,1.5319246,0.00015117871768209886,0.0012280728568660182
0,ENSG00000116014,3.7762246,4.3937716,0.0001592233675431351,0.001290528547223218
0,ENSG00000125249,3.7696612,1.9988065,0.000163469246082088,0.001319040264043218
0,ENSG00000155975,3.7696612,1.342382,0.000163469246082088,0.001319040264043218
0,ENSG00000141568,3.726207,2.2632198,0.00019438280935439234,0.0015580728280773528
0,ENSG00000172164,3.7139854,1.4327013,0.00020402052972618687,0.001628119777969108
0,ENSG00000176170,3.6804893,1.1587648,0.00023278671875845628,0.0018374428803091222
0,ENSG00000148154,3.6632888,1.554238,0.0002489975732132892,0.0019568724680081276
0,ENSG00000227051,3.6347718,2.4121327,0.00027822672647573354,0.0021771391577140014
0,ENSG00000153132,3.6039917,1.5933123,0.0003133670305472451,0.0024311108172862294
0,ENSG00000164938,3.5677798,0.92294794,0.00036001884427794224,0.002775209091104223
0,ENSG00000125148,3.5465052,0.56649935,0.00039037688826686984,0.0030028353846939903
0,ENSG00000188042,3.5286257,3.0466688,0.0004177235649978751,0.0031661348870027227
0,ENSG00000148677,3.4116158,3.4418786,0.0006457904466480542,0.004745839326989656
0,ENSG00000172765,3.4059577,1.2064362,0.0006593237659118194,0.0048354858378512585
0,ENSG00000167105,3.350961,1.5398457,0.0008053166881447445,0.005882383792637921
0,ENSG00000089094,3.3330812,2.1713607,0.0008588984835601828,0.006261145283578556
0,ENSG00000182379,3.314749,1.767949,0.0009172545035254219,0.0066331598129193686
0,ENSG00000178996,3.2909849,1.863224,0.0009983726763061538,0.0071767940600341185
0,ENSG00000146678,3.2837424,0.90713114,0.0010243846195126197,0.0073405668146925155
0,ENSG00000180758,3.2835162,2.8442507,0.0010252075098632109,0.0073405668146925155
0,ENSG00000033178,3.249115,1.7262667,0.0011576471749525266,0.008223834735005889
0,ENSG00000147257,3.2402883,0.962075,0.0011940893615674476,0.00843311063734671
0,ENSG00000170542,3.2095082,2.1948292,0.0013296230770692362,0.009299661019733287
0,ENSG00000135919,3.2054343,2.5464342,0.0013485885690344877,0.009403423270685447
0,ENSG00000206172,3.1950233,1.0873288,0.0013981954513739,0.009685778432748832
0,ENSG00000144935,3.179407,2.8242931,0.001475767566688439,0.010184201703070885
0,ENSG00000125398,3.1454582,1.1507344,0.0016582686512475531,0.011293058878702791
0,ENSG00000151092,3.1339157,1.5131063,0.0017249040694240208,0.011724816967210557
0,ENSG00000120937,3.1287103,6.301468,0.001755753623472192,0.011912163628913394
0,ENSG00000186918,3.1137729,2.1990418,0.0018471165949553994,0.012438853947069539
0,ENSG00000138764,3.1099253,2.326187,0.0018713466790799419,0.012555350033901165
0,ENSG00000064687,3.099288,3.135738,0.0019398632493390915,0.012943139138776295
0,ENSG00000105281,3.0739398,2.6943684,0.002112521313512342,0.013966541457764992
0,ENSG00000078114,3.0576444,2.544501,0.002230841841899172,0.0146419202775375
0,ENSG00000198431,3.0117004,0.9665747,0.0025978881878077815,0.016777449027500165
0,ENSG00000107819,3.0019684,2.6986883,0.002682399351699104,0.017200589117178505
0,ENSG00000101197,2.9766202,5.3607655,0.0029144485971892204,0.018622658320311368
0,ENSG00000163435,2.9655302,0.69778013,0.0030216163146719647,0.01920581738255531
0,ENSG00000164105,2.9628143,2.1235855,0.003048403641589464,0.01930833285573187
0,ENSG00000108960,2.917323,1.1012981,0.003530498234477253,0.022129749314033026
0,ENSG00000156510,2.895596,2.2834885,0.0037843929548486113,0.023598718890561993
0,ENSG00000153902,2.84671,1.9599388,0.004417360103397975,0.027079688078867785
0,ENSG00000163710,2.7951078,1.1043252,0.005188239897896867,0.03132832191680058
0,ENSG00000143590,2.7817547,2.690382,0.005406588258690462,0.03248436030055646
0,ENSG00000134769,2.7715702,2.5230308,0.005578665409707914,0.03334369694511325
0,ENSG00000226510,2.747127,3.7506685,0.006011983498001007,0.035532489744302856
0,ENSG00000246273,2.739432,2.2645013,0.006154543618669772,0.03625676671616355
0,ENSG00000095637,2.7328687,1.8257668,0.006278536815009642,0.036927173507759634
0,ENSG00000156273,2.6937144,1.650592,0.0070660663869189615,0.04102621557661442
0,ENSG00000141756,2.6896408,1.4001157,0.0071528997198791406,0.04139769278773503
0,ENSG00000166145,2.6719873,2.1253502,0.007540349363813833,0.04343193282209463
0,ENSG00000106799,2.6649714,2.0901883,0.007699489856964528,0.044278177383781724
0,ENSG00000111859,2.6615765,0.8324822,0.00777756860519899,0.04465630912303636
0,ENSG00000126709,2.623554,0.7198324,0.008701767792797582,0.04932565977714658
0,ENSG00000156535,2.6231012,2.2598472,0.008713337636592274,0.04932565977714658
0,ENSG00000164983,2.6154063,1.6892626,0.008912139469815014,0.050372357720966925
0,ENSG00000105329,2.5909631,1.82102,0.00957077370006732,0.05390114133674392
0,ENSG00000104756,2.5900578,2.095143,0.009595980171736082,0.05390114133674392
0,ENSG00000124731,2.5230658,3.9652061,0.01163366300660764,0.06425116017216385
0,ENSG00000122870,2.5042808,1.3845241,0.012270058718402754,0.06735518596480784
0,ENSG00000197971,2.502923,1.4259523,0.012317236696813479,0.06745301015236121
0,ENSG00000112299,2.4728217,0.96847326,0.013405098299109538,0.07259592098307004
0,ENSG00000188483,2.4669373,2.1582367,0.013627421014296795,0.07347045585535311
0,ENSG00000266964,2.4510946,0.3963042,0.0142422516493834,0.07608925461058616
0,ENSG00000144560,2.447926,1.0759643,0.014368113836936123,0.07644005349665135
0,ENSG00000158290,2.3958714,1.4977239,0.016580905795354643,0.08718813018370082
0,ENSG00000198417,2.3949661,1.8330874,0.016621901100452748,0.08727702563324682
0,ENSG00000169583,2.3583016,2.101402,0.018358773053274702,0.0958412604784067
0,ENSG00000007062,2.3420062,2.6105883,0.019180397273669315,0.09955670390043543
0,ENSG00000024422,2.3254845,3.5521293,0.020046068275753025,0.10330996495455648
0,ENSG00000109321,2.3220897,1.5491858,0.020228110331853656,0.10410006211975256
0,ENSG00000163811,2.2913096,1.1579585,0.021945520274395464,0.11261844186138069
0,ENSG00000130427,2.2827091,1.3647035,0.02244750613112187,0.11500569110434257
0,ENSG00000059804,2.2193382,2.6113758,0.02646371859785067,0.1337211331659874
0,ENSG00000111711,2.2186594,0.9077475,0.026509910896539177,0.1337679765712555
0,ENSG00000124225,2.1831264,4.3569584,0.02902650551322995,0.14366534081206572
0,ENSG00000144724,2.1797316,0.91348916,0.029277370396988654,0.14411944694061127
0,ENSG00000105137,2.1609466,3.4179785,0.030699467616060478,0.1499831997283919
0,ENSG00000074410,2.1607203,4.357756,0.030716956720526302,0.1499831997283919
0,ENSG00000089356,2.1568727,2.0059958,0.03101558304798399,0.15103421691242744
0,ENSG00000106636,2.1568727,1.0747818,0.03101558304798399,0.15103421691242744
0,ENSG00000261150,2.1197555,1.0308591,0.03402667005330577,0.16424477796815048
0,ENSG00000006118,2.10346,3.0580869,0.03542556680733937,0.16977093722617795
0,ENSG00000151135,2.0930493,0.9306625,0.036344762466310236,0.17303163523711168
0,ENSG00000094975,2.0742643,1.301011,0.03805477436523646,0.17999014037239125
0,ENSG00000153002,2.071322,4.418813,0.03832871005584175,0.181049434853083
0,ENSG00000142544,2.060006,2.1673076,0.03939798412175508,0.18513475547745611
0,ENSG00000128422,2.0369208,4.1641364,0.04165798721045465,0.19399342887336402
0,ENSG00000253898,2.0342047,0.6148459,0.041930948032959395,0.1950138956654838
0,ENSG00000119669,2.0151935,1.5430025,0.04388437127125968,0.2027972922395074
0,ENSG00000005884,1.9850924,3.0608582,0.04713419158068224,0.21480147936705882
0,ENSG00000130309,1.9735498,1.479033,0.04843295039299175,0.21961524314619416
0,ENSG00000108389,1.9726446,0.94441164,0.04853607280353865,0.21980773970902567
0,ENSG00000185499,1.9549912,3.3994167,0.050584103781426255,0.22765988571441906
0,ENSG00000100292,1.9445803,1.3279707,0.05182551032111021,0.23209372545535514
0,ENSG00000164687,1.9425434,0.7803871,0.05207135188545826,0.23290679985310528
0,ENSG00000137825,1.93598,2.5547144,0.0528701525246448,0.2361881166421555
0,ENSG00000008517,1.926927,0.35601175,0.053988727763568896,0.2402962662007495
0,ENSG00000134330,1.925569,0.6569382,0.05415820565916081,0.24075482098544737
0,ENSG00000211677,1.9203635,0.7389721,0.05481198904831073,0.2430646711407953
0,ENSG00000108854,1.9194583,1.8095595,0.05492635964290046,0.2432740843352425
0,ENSG00000168036,1.9079157,0.4730872,0.05640210722529929,0.24769070845728403
0,ENSG00000134954,1.8866413,2.421622,0.05920859629089443,0.2575183005545144
0,ENSG00000171105,1.8803041,0.4845528,0.060066637943550764,0.26031271443718235
0,ENSG00000106948,1.8796252,2.7383058,0.06015917945672524,0.2604022785803053
0,ENSG00000117139,1.8780409,1.211354,0.060375569423463796,0.26071595711705525
0,ENSG00000176597,1.8757776,1.0154908,0.06068581680053029,0.2617437074622872
0,ENSG00000114796,1.8513346,1.0028034,0.06412142969240607,0.2746004016259896
0,ENSG00000175155,1.8345866,1.2916747,0.06656696611469969,0.28141437366809446
0,ENSG00000242265,1.8187438,0.6489462,0.06895051384234663,0.28846156079771573
0,ENSG00000211679,1.8019959,1.0285261,0.07154605610546921,0.29794409341392525
0,ENSG00000150867,1.7965641,1.4219127,0.07240485170364677,0.30043871492793695
0,ENSG00000143320,1.7861532,4.160771,0.07407446463254054,0.30531488664811646
0,ENSG00000099194,1.7700841,0.39843944,0.07671313065318983,0.3140470874084822
0,ENSG00000112303,1.7680472,0.724212,0.0770530155020533,0.3150824776116694
0,ENSG00000177181,1.7540151,3.654828,0.07942792563326051,0.3229243083692346
0,ENSG00000109787,1.7526572,0.901529,0.0796608804391315,0.3231930233269579
0,ENSG00000106392,1.7494886,1.3552815,0.08020660190092546,0.3246799091475452
0,ENSG00000204262,1.7440568,1.431723,0.08114918823712498,0.327398116907688
0,ENSG00000164929,1.7345512,1.371163,0.08282033717545365,0.33171653091909786
0,ENSG00000147854,1.7322879,2.0430338,0.08322231320000757,0.33279739594219365
0,ENSG00000104447,1.730251,1.4031078,0.0835854416152131,0.33330750369218803
0,ENSG00000054611,1.7248192,1.2563022,0.08456006008487384,0.3362465446117349
0,ENSG00000065802,1.7221034,1.193232,0.08505080598201364,0.33750171968547144
0,ENSG00000178764,1.7105608,1.7698754,0.08716222849806773,0.34399646388725424
0,ENSG00000189334,1.7076186,1.0664123,0.08770714626917464,0.3450195341294459
0,ENSG00000152767,1.7076186,0.8745273,0.08770714626917464,0.3450195341294459
0,ENSG00000184661,1.7042236,3.4187694,0.08833930864025333,0.34637804675718376
0,ENSG00000166415,1.7019604,0.6057889,0.08876278716471406,0.3476622463759557
0,ENSG00000119537,1.6933601,0.77678996,0.09038694604449807,0.35325987650400914
0,ENSG00000188895,1.6861176,1.4205819,0.09177312979492451,0.35670951438057025
0,ENSG00000110721,1.6711802,0.96686447,0.0946860721773459,0.3657224301690023
0,ENSG00000185420,1.6637115,0.8793168,0.09617008088630082,0.36965872316542864
0,ENSG00000117308,1.6634853,0.4663897,0.09621533975848721,0.36965872316542864
0,ENSG00000167037,1.6390423,2.7812066,0.10120446973320425,0.3859618882562095
0,ENSG00000114270,1.6290839,3.292377,0.10329525300586453,0.3931078798742092
0,ENSG00000188157,1.6234258,1.0885655,0.10449840990551526,0.39634160078046266
0,ENSG00000184216,1.6227468,1.1042055,0.10464353357495777,0.39634160078046266
0,ENSG00000105668,1.6159571,3.6022298,0.10610358751127107,0.40093713823882743
0,ENSG00000154102,1.6123359,3.4557748,0.10688886228625147,0.40255545536703646
0,ENSG00000020577,1.6037356,1.5554928,0.10877234929660172,0.4091742645000026
0,ENSG00000085832,1.5706922,1.0397226,0.11625416162096505,0.4319885410797501
0,ENSG00000154589,1.5697869,0.58303535,0.11646469555612306,0.43232745081950186
0,ENSG00000178498,1.5648078,1.2079921,0.11762799088682452,0.43481242666222636
0,ENSG00000211592,1.5625445,0.21825325,0.11815976693106096,0.43549627221895615
0,ENSG00000172081,1.5528126,2.6261973,0.12046792033724688,0.4422039264253753
0,ENSG00000169136,1.5521336,0.34655845,0.12063026222912723,0.44235165997583803
0,ENSG00000096093,1.5308591,1.1483907,0.12580422321356552,0.45448241224846236
0,ENSG00000132481,1.5308591,1.1647308,0.12580422321356552,0.45448241224846236
0,ENSG00000198625,1.5272379,0.5629836,0.12670186705776756,0.4553504972934224
0,ENSG00000255398,1.5267853,1.9135889,0.12681442223821784,0.4553504972934224
0,ENSG00000140274,1.5204482,3.367037,0.1283983791400248,0.4596712723560374
0,ENSG00000163785,1.5100372,1.0609132,0.13103392502637934,0.4686435442947407
0,ENSG00000164330,1.5073214,1.0490448,0.1317283117344205,0.4706127782696681
0,ENSG00000012983,1.5046054,1.3240335,0.13242554689563862,0.4710564280529319
0,ENSG00000157510,1.5027949,2.8202534,0.13289195603119236,0.4710564280529319
0,ENSG00000145911,1.5023422,2.8412616,0.133008756803243,0.4710564280529319
0,ENSG00000196586,1.5005316,1.1138864,0.13347675474705922,0.4722057483623133
0,ENSG00000163393,1.4774466,2.3940518,0.13955599015689107,0.49040868316044267
0,ENSG00000128242,1.4726937,2.0567875,0.14083365101000792,0.49346258956408
0,ENSG00000060718,1.4706568,3.2694688,0.14138396519826674,0.49443446516729767
0,ENSG00000137942,1.4668093,1.0121676,0.1424279542772485,0.49760509001588354
0,ENSG00000146409,1.4505138,0.84041,0.14691527188223277,0.5108196065540589
0,ENSG00000135052,1.4462137,0.8631195,0.14811726879823486,0.5140123226590085
0,ENSG00000151748,1.4405556,1.1577806,0.1497102718154033,0.5158100322511234
0,ENSG00000185338,1.4403293,1.3862828,0.149774262745841,0.5158100322511234
0,ENSG00000245532,1.4362555,0.21617535,0.15092967052403047,0.5178202616558356
0,ENSG00000266402,1.4292394,0.39130545,0.15293544466286793,0.5232154070005387
0,ENSG00000167779,1.4217707,1.4195516,0.15509283857002942,0.5295959982461985
0,ENSG00000064666,1.4154335,1.0842679,0.15694141067066167,0.5337469331591088
0,ENSG00000103126,1.4145283,2.20626,0.1572068503048589,0.5337469331591088
0,ENSG00000085365,1.4140756,1.256053,0.15733969765772238,0.5337469331591088
0,ENSG00000033867,1.403891,1.712463,0.16035130225564442,0.5429465122170091
0,ENSG00000054967,1.4009488,3.112201,0.1612293820406755,0.5443933374961485
0,ENSG00000166670,1.3986856,4.53008,0.16190729560161832,0.5451581152087948
0,ENSG00000198075,1.3973277,1.7277838,0.1623150752283431,0.5460236931776109
0,ENSG00000145358,1.3937064,2.9973514,0.1634062759312206,0.5481675349063075
0,ENSG00000163739,1.3769584,1.0851682,0.16852510733848147,0.5581046287818267
0,ENSG00000147044,1.3683581,1.4727534,0.1712000203145384,0.5654126468546696
0,ENSG00000117505,1.3611157,0.6303884,0.1734771316794358,0.5698165440386181
0,ENSG00000102554,1.3583997,2.1058488,0.17433685869563587,0.5716040172437002
0,ENSG00000267534,1.3516101,2.1304266,0.1765000900390128,0.5760899335237327
0,ENSG00000048052,1.3461783,2.3571947,0.17824503041837447,0.5807389795015924
0,ENSG00000134548,1.3416518,1.1186886,0.17970892799066351,0.5849824313658346
0,ENSG00000143847,1.3384832,3.430319,0.18073896062307027,0.5878072301053712
0,ENSG00000068971,1.334862,1.7937025,0.1819215016818848,0.5910740167049198
0,ENSG00000156502,1.3163035,0.84569657,0.18807221830443854,0.6078373299883861
0,ENSG00000100311,1.3095137,4.821465,0.19036040028199197,0.6125006485094644
0,ENSG00000123095,1.3063451,2.4225295,0.1914352073997273,0.6148668053273155
