concentration,end_distance,mean_speed,chemotactic_index
0.0,97.85354777414774,3.6772749043515134,0.4751406959763184
0.1,140.79492231760196,5.3177601262772445,0.4904583292629891
1.0,94.53208645706508,3.2100862894239954,0.9678600934121309
5.0,163.6564750394665,5.5085583003783,0.9999290271767537
10.0,279.58486750094204,9.359038890567577,0.9996724698681971
50.0,996.7260339040776,33.23625822946913,0.9999623475264173
