concentration,end_distance,mean_speed,chemotactic_index
0.0,99.32393977987057,3.7138512893113265,0.23892908446208097
0.1,105.00009190733518,3.6784599423038764,0.9926161176026913
0.5,99.89365287653256,3.398508157717589,0.9440396557484554
1.0,96.42923170500747,3.327380184223656,0.9963497478162711
2.0,110.25362911837041,3.7167499899247205,0.9997811435034564
5.0,154.05801759813488,5.166734197725244,0.9999690406149356
10.0,244.0926639677411,8.156175029034065,0.9998665068520928
20.0,417.24281325939586,13.921324893818944,0.9999795163498835
50.0,969.5655264689586,32.32726918398137,0.9999898809718434
